FID; LONGITUDE1(deg); LATITUDE1(deg); LONGITUDE2(deg); LATITUDE2(deg); TETADEG(DEG); LONGEUR(Km)
1469; -7.65463466; 9.55522453; -7.64736154; 9.59751475; 9.6243029909127; 4.77027961261
1470; -7.99856333; 9.52165826; -7.98752562; 9.55743856; 16.919883072393; 4.1600951599216
1471; -6.86190311; 9.51762895; -6.86596907; 9.47860593; 185.8677675901; 4.3623174066334
1472; -8.07942232; 9.53653181; -8.07272450; 9.58752040; 7.3801059361472; 5.7174217927464
1473; -7.71317944; 9.53971194; -7.70426789; 9.58362597; 11.315389018458; 4.9807742145796
1474; -7.10762212; 9.54345662; -7.10467373; 9.58249381; 4.2591752200512; 4.3529116678344
1475; -7.32877009; 9.57876442; -7.34543890; 9.52242710; 196.267261568; 6.528583051296
1476; -8.04384403; 9.55325710; -8.03060882; 9.59391652; 17.79451684605; 4.7501645967448
1477; -7.94210636; 9.57249612; -7.94988121; 9.53290978; 190.96191596912; 4.4843018805129
1478; -8.07985380; 9.57940008; -8.06662440; 9.61897591; 18.24108287212; 4.6353902632045
1479; -8.05971361; 9.54733156; -8.04201986; 9.61890856; 13.697201483695; 8.1939382744521
1480; -7.40105215; 9.54981089; -7.41508318; 9.58839195; 340.27250089656; 4.5604768590227
1481; -7.68449667; 9.60742377; -7.71416263; 9.56901374; 217.29391339065; 5.3784367198942
1482; -6.89893239; 9.53737823; -6.87464778; 9.57682120; 31.261756266724; 5.1402985456816
1483; -6.88061104; 9.58445038; -6.90276010; 9.53685897; 204.65393971571; 5.8294778763945
1484; -7.45342295; 9.57120520; -7.44710418; 9.63844669; 5.2930431461714; 7.5093001885031
1485; -7.82725301; 9.58786187; -7.82547455; 9.62800666; 2.5009257718206; 4.4681940891932
1486; -6.95152558; 9.60494404; -6.97196740; 9.56764137; 208.38611929375; 4.7218167075603
1487; -7.02619205; 9.64009058; -7.05421540; 9.61421526; 226.87930605065; 4.2240069798889
1488; -6.85049041; 9.59511135; -6.83791319; 9.68234637; 8.0888319619206; 9.7989728677827
1489; -7.41229725; 9.59977147; -7.39786333; 9.64690113; 16.800490952326; 5.476936811408
1490; -6.97184828; 9.58770816; -6.97210395; 9.63652240; 359.70414404236; 5.4279691891286
1491; -7.41493430; 9.62039815; -7.42877028; 9.58357184; 200.32807737777; 4.3698576432088
1492; -6.86575962; 9.60008679; -6.85726582; 9.64721664; 10.074735655381; 5.3238311059756
1493; -7.32861858; 9.60968436; -7.33970135; 9.69056567; 352.30763188411; 9.076266751018
1494; -7.78450222; 9.61864111; -7.79999739; 9.56552300; 196.04828505126; 6.1482050262079
1495; -7.00447988; 9.61447399; -6.98623322; 9.65016440; 26.748432439858; 4.4503088421337
1496; -7.36131779; 9.62991249; -7.35609227; 9.57997996; 174.10837226241; 5.5820691197045
1497; -7.19471375; 9.60792625; -7.17147255; 9.66096164; 23.364320208799; 6.4305485079057
1498; -7.25800100; 9.63049125; -7.28510149; 9.56770210; 203.05530776935; 7.5948234892732
1499; -6.87218121; 9.62181959; -6.87451904; 9.68474436; 357.90257743616; 7.0016734275924
1500; -7.08325131; 9.60190238; -7.06978076; 9.66420275; 12.032533447088; 7.0851657897065
1501; -7.17293032; 9.59316636; -7.18087879; 9.63985691; 350.47266250713; 5.2652876439564
1502; -6.90888831; 9.60685825; -6.92020412; 9.72190376; 354.46266262519; 12.853316440262
1503; -7.75335933; 9.61310449; -7.75262328; 9.66464540; 0.80656846324019; 5.7316614523385
1504; -6.89843535; 9.61818401; -6.87946201; 9.68097862; 16.58584608285; 7.2898189982641
1505; -7.96538601; 9.64744548; -7.97702221; 9.59647542; 192.68589177452; 5.8106603542168
1506; -7.71830517; 9.63033813; -7.74430058; 9.69716876; 339.02261514928; 7.9641225591601
1507; -7.22890934; 9.65366804; -7.24059946; 9.61304476; 195.84020592623; 4.6975644521959
1508; -7.53026567; 9.62362078; -7.53116876; 9.66756845; 358.8394958979; 4.8877718809658
1509; -7.00106053; 9.63831862; -6.98334863; 9.67563872; 25.071950592382; 4.5871813256705
1510; -7.69086450; 9.65736268; -7.69342637; 9.70186157; 356.75205383658; 4.9560974703276
1511; -7.90143582; 9.63965121; -7.90949597; 9.68362674; 349.758556474; 4.9697841978067
1512; -7.93745688; 9.66092539; -7.92907229; 9.71841440; 8.180431589996; 6.458835043327
1513; -7.44600338; 9.64006922; -7.46055402; 9.68624694; 342.74485350862; 5.379514024346
1514; -7.67448720; 9.65078942; -7.67210424; 9.70069451; 2.6947564418226; 5.5554027699859
1515; -7.47270997; 9.65809117; -7.46761257; 9.69712854; 7.3343087417928; 4.3769867855371
1516; -7.12390437; 9.66287510; -7.10946779; 9.70293394; 19.556380205616; 4.7305915627961
1517; -7.55794070; 9.67202197; -7.57685061; 9.72581080; 340.88868435858; 6.3338385450343
1518; -7.12654135; 9.68024658; -7.14921182; 9.63317932; 205.40196407331; 5.8006481597277
1519; -6.77419613; 9.64723207; -6.77560842; 9.59843439; 181.63458214419; 5.428294858438
1520; -7.08402932; 9.65777368; -7.09965511; 9.69799803; 339.04759800703; 4.793574457637
1521; -7.98392028; 9.66649180; -7.99141710; 9.71968910; 352.09211574912; 5.9725959296126
1522; -7.23463334; 9.70902633; -7.23920801; 9.67053657; 186.68261446513; 4.3095130313006
1523; -7.87612946; 9.68623205; -7.87434397; 9.72963295; 2.3219416647813; 4.8299654237592
1524; -8.02806879; 9.71708217; -8.02927347; 9.67856027; 181.76572555881; 4.2854930434602
1525; -7.35067301; 9.68302401; -7.34714796; 9.73291424; 3.9835960255787; 5.5611446809437
1526; -7.34230164; 9.71770166; -7.34960606; 9.67759417; 190.17787337704; 4.5319170728916
1527; -7.27687583; 9.68103410; -7.25411850; 9.74709734; 18.752427552015; 7.7629387407769
1528; -7.21814836; 9.72467152; -7.23983363; 9.65535140; 197.13974522309; 8.0707020262949
1529; -7.98099934; 9.72833986; -7.97072530; 9.68978442; 165.28237705285; 4.4339394511733
1530; -8.08386267; 9.71452303; -8.08047574; 9.75303973; 4.9530563166894; 4.2990620909555
1531; -7.02530684; 9.69812005; -7.00375956; 9.73650354; 28.954561356336; 4.8858163146752
1532; -6.83340499; 9.70346826; -6.81274013; 9.77112535; 16.751887994143; 7.8614821075594
1533; -7.23129886; 9.71931544; -7.20486994; 9.75389326; 36.989280195583; 4.8252530975361
1534; -7.79883191; 9.74022724; -7.80828318; 9.69685460; 192.12270301461; 4.9339303308534
1535; -6.86923623; 9.74219830; -6.87714615; 9.70157287; 190.86408359705; 4.6009665281828
1536; -6.79335554; 9.72598920; -6.77997517; 9.76549015; 18.460299887384; 4.6341200145914
1537; -7.35198397; 9.75029664; -7.36913567; 9.70915106; 202.33714925478; 4.9507488117351
1538; -6.75059373; 9.74469039; -6.76340775; 9.70844118; 199.21026068774; 4.2718700721058
1539; -6.78226589; 9.74977848; -6.76996890; 9.79037015; 16.621951135192; 4.7133986589938
1540; -6.79591419; 9.75257851; -6.80492983; 9.71142151; 192.18405626302; 4.6834594923221
1541; -6.79102290; 9.74820844; -6.80715148; 9.70601269; 200.64462240237; 5.0185345168389
1542; -6.86487674; 9.74000174; -6.86534647; 9.83762301; 359.72836225548; 10.855113823395
1543; -7.03306523; 9.77355542; -7.03220189; 9.82724579; 0.9077204771192; 5.9708569666006
1544; -7.69046826; 9.75936043; -7.67553374; 9.80162113; 19.199609685402; 4.9790254108469
1545; -7.64456198; 9.75050027; -7.65205919; 9.79013536; 349.44119409651; 4.4840005650146
1546; -7.24753431; 9.75140310; -7.24343334; 9.80345621; 4.439189458308; 5.8056922168235
1547; -7.19325865; 9.77769865; -7.17829911; 9.81341861; 22.424419048524; 4.3011051944978
1548; -8.01646275; 9.75828713; -8.02173087; 9.82721328; 355.69319265398; 7.6861574894325
1549; -6.98665252; 9.76297893; -6.96995733; 9.81114969; 18.855640179087; 5.6644372936502
1550; -7.37475601; 9.79054909; -7.36623322; 9.74385554; 169.80194172175; 5.2764660185619
1551; -7.81839484; 9.77610532; -7.81546737; 9.83035222; 3.043740019573; 6.0405948835965
1552; -7.31575736; 9.77724260; -7.30786758; 9.82331222; 9.5782313591751; 5.1960881836737
1553; -6.89834409; 9.80800144; -6.92644219; 9.77400681; 219.16542293015; 4.8896728770888
1554; -6.87817204; 9.79865619; -6.89050022; 9.83778095; 342.75230999707; 4.5583779557889
1555; -7.28454200; 9.78576576; -7.25532849; 9.82955482; 33.318094733114; 5.8387868921069
1556; -7.17471103; 9.76946327; -7.15579908; 9.82739964; 17.829531167819; 6.7716892158751
1557; -7.32549217; 9.79898913; -7.29554825; 9.87912294; 20.210033032243; 9.5028071352902
1558; -7.19870939; 9.78098213; -7.17432220; 9.84051814; 21.978429901073; 7.1459192989246
1559; -7.47589785; 9.79915555; -7.46969462; 9.83981488; 8.5487761704668; 4.5725461862564
1560; -7.27625504; 9.80199727; -7.29295280; 9.85198726; 341.7839546591; 5.8557951078358
1561; -7.09739371; 9.80754998; -7.06875348; 9.84264325; 38.801977228027; 5.0214431296989
1562; -7.00352704; 9.77555280; -6.97621538; 9.86108413; 17.463370673564; 9.9769109218435
1563; -7.21168821; 9.80817218; -7.20764388; 9.84829051; 5.672267648332; 4.4832098135079
1564; -6.83333514; 9.79891513; -6.84729814; 9.83805085; 340.63164757663; 4.6166712669689
1565; -7.72035629; 9.80993144; -7.71467014; 9.86579260; 5.7267823999741; 6.242996983499
1566; -7.51621480; 9.83459724; -7.50771752; 9.77759670; 171.64253990186; 6.4070197265335
1567; -7.29482723; 9.80643076; -7.30061050; 9.85202590; 352.87673351649; 5.10991605114
1568; -7.82480202; 9.82061848; -7.81363610; 9.88351755; 9.9199140676406; 7.1013986205776
1569; -7.37560657; 9.84046073; -7.37323244; 9.87842233; 3.5257121344036; 4.2292485826308
1570; -8.04630072; 9.84464687; -8.04232656; 9.89455546; 4.485343600068; 5.5668049686962
1571; -8.04250672; 9.83215616; -8.03085255; 9.88855394; 11.506569896815; 6.401076313936
1572; -7.45761772; 9.84898237; -7.45033152; 9.88638087; 10.864793914249; 4.2354073755034
1573; -7.37120147; 9.84640671; -7.34579366; 9.89564749; 26.944446857953; 6.1506191882842
1574; -7.09934878; 9.84824072; -7.11110567; 9.89658022; 346.52621790025; 5.5294375379528
1575; -7.41995124; 9.83253370; -7.41523305; 9.90411926; 3.7148592989498; 7.9769342393105
1576; -7.11904083; 9.84780859; -7.11605646; 9.89172641; 3.8298548429805; 4.8945281596681
1577; -6.89421109; 9.85624338; -6.87154962; 9.89352151; 30.915290238172; 4.8415475039254
1578; -7.03316403; 9.84948882; -7.02142669; 9.89172526; 15.310370672726; 4.8718354010994
1579; -7.03100861; 9.84405250; -7.01266559; 9.89330070; 20.149014702961; 5.8383407442585
1580; -7.91274432; 9.86214885; -7.88960615; 9.90927807; 25.809309757322; 5.8273160494863
1581; -6.96703779; 9.84150413; -6.93269960; 9.91071578; 26.045556797604; 8.5786726283231
1582; -6.92027321; 9.88623374; -6.90249283; 9.93005232; 21.786072410679; 5.2528653562716
1583; -7.72651640; 9.91520970; -7.72503596; 9.87342768; 178.00074906326; 4.6488114626241
1584; -7.58869797; 9.89838269; -7.58229966; 9.85929424; 170.83874397615; 4.4032796817675
1585; -7.37590642; 9.89091209; -7.38174062; 9.92837081; 351.2778360247; 4.21461362596
1586; -7.31804243; 9.86621710; -7.29047076; 9.90893190; 32.449719077374; 5.6397461872798
1587; -7.23684701; 9.91082428; -7.22775349; 9.87226371; 166.92034056307; 4.4035143689409
1588; -7.75336166; 9.90662962; -7.74336137; 9.94619873; 13.97854887412; 4.5357478553462
1589; -7.25665001; 9.89031501; -7.24531653; 9.96402735; 8.6110665014526; 8.2912283890015
1590; -8.01159817; 9.92268179; -8.01445588; 9.88199508; 183.95826545312; 4.53508503171
1591; -7.42489415; 9.94322346; -7.42729505; 9.89875111; 183.04427501459; 4.9521805584911
1592; -7.57371184; 9.94768853; -7.55309668; 9.90691152; 153.52543071635; 5.0717402492206
1593; -7.37081685; 9.92452059; -7.37977308; 9.88333612; 192.09222421983; 4.6847952545879
1594; -7.10456661; 9.89220424; -7.09885294; 9.93447874; 7.5831795566136; 4.7427997949061
1595; -6.74452257; 9.75332683; -6.75958538; 9.70787389; 198.08965121367; 5.3207924423231
1596; -7.44750185; 9.90643992; -7.44452029; 9.95850490; 3.2282511878092; 5.798687543015
1597; -8.08218449; 9.92668070; -8.08699848; 9.96684706; 353.26782154263; 4.4976287820331
1598; -7.73536495; 9.89082831; -7.71485172; 9.95965410; 16.359680099159; 7.9798757063351
1599; -7.58526393; 9.93363208; -7.57242145; 9.99271186; 12.083309389667; 6.7201496065732
1600; -7.42887438; 9.91177812; -7.44122682; 9.96065950; 346.02351114118; 5.6034047454949
1601; -7.27062260; 9.93812215; -7.25994274; 9.99176825; 11.092694963732; 6.080379473583
1602; -6.96309822; 9.94832396; -6.94641223; 9.99215189; 20.552906716303; 5.209844350616
1603; -7.46390258; 9.90922781; -7.44186404; 9.94167546; 33.782097632361; 4.3499470005638
1604; -6.97997964; 9.96090057; -6.93240148; 10.04467214; 29.214937985976; 10.693318762674
1605; -7.48441584; 9.96953818; -7.48641912; 10.00969195; 357.18727445814; 4.4703545058281
1606; -7.82256131; 9.98880709; -7.79998130; 10.02670584; 30.399583334542; 4.8935296949985
1607; -7.93537406; 9.97073873; -7.92539044; 10.01085799; 13.769484737339; 4.5945581738952
1608; -7.62009058; 9.97989216; -7.63008871; 9.94466901; 195.62032439914; 4.0686904199139
1609; -7.05923473; 9.97330291; -7.05130707; 10.01827404; 9.8481218787877; 5.0765108012549
1610; -7.30867500; 9.98605234; -7.29532425; 10.02775274; 17.498286968204; 4.8650627307997
1611; -7.96049081; 9.98980857; -7.95135559; 9.93660616; 170.4003210825; 6.0007668177404
1612; -7.14663909; 9.99766584; -7.15564725; 9.95269591; 191.16117043147; 5.0982407247792
1613; -7.96272835; 9.97462300; -7.95984677; 10.02019159; 3.5632941553161; 5.076922916955
1614; -7.15764982; 9.98579397; -7.16290494; 10.02433412; 352.35248189871; 4.324511211983
1615; -7.52975317; 9.98818618; -7.51533694; 10.02935239; 19.026327723868; 4.8455000363785
1616; -7.24352682; 9.99168207; -7.26122128; 9.95705884; 206.71915363837; 4.3164151047786
1617; -7.24247611; 9.98354003; -7.23406036; 10.02200811; 12.157616454361; 4.3770335829527
1618; -7.34476615; 9.99111573; -7.32708289; 10.02465961; 27.434389840647; 4.208976070178
1619; -7.05787647; 10.01777014; -7.06420032; 9.96628079; 186.89729523226; 5.7677269818007
1620; -7.04867810; 10.00036018; -7.04074766; 10.04533059; 9.8508554314949; 5.0764882547145
1621; -7.44318353; 10.00949231; -7.42548727; 10.04738256; 24.696361538363; 4.6430851033418
1622; -7.59969289; 10.01452849; -7.58748477; 10.05299556; 17.353559356316; 4.4839981269249
1623; -7.01456720; 10.03107324; -7.02958682; 9.99048499; 200.02378024721; 4.8079733478589
1624; -7.52683094; 10.02940361; -7.53816661; 10.06471662; 342.46013890163; 4.1206655024544
1625; -7.33914782; 10.01983806; -7.34032403; 10.11097674; 359.27207964074; 10.134988989634
1626; -7.19231689; 10.04944680; -7.20851079; 10.09021641; 338.64162410472; 4.8726774322763
1627; -6.99052784; 10.02496256; -6.95339983; 10.09903701; 26.263852707164; 9.1997946627178
1628; -6.99653673; 10.02662596; -7.00117138; 10.07383928; 354.47947563162; 5.2747416395688
1629; -7.59075500; 10.05626460; -7.60736705; 10.01184812; 200.21948280558; 5.2673520074149
1630; -7.60278607; 10.05902820; -7.62054640; 10.00159509; 196.93749155052; 6.6795276739591
1631; -7.92795064; 10.06458201; -7.93849253; 10.02175179; 193.62446408883; 4.9019716006139
1632; -7.07514916; 10.05800707; -7.09130511; 10.10257642; 340.36020819601; 5.2667824346259
1633; -7.33948765; 10.06052409; -7.32539172; 10.14019352; 9.8798719916815; 8.9942035308185
1634; -7.86822868; 10.07794737; -7.85440323; 10.11696466; 19.230278505203; 4.5980361580603
1635; -7.75656149; 10.07266297; -7.76984627; 10.03419132; 198.77977593113; 4.5213189242663
1636; -7.96904288; 10.05494603; -7.96777699; 10.10865835; 1.3291446513694; 5.9741641043482
1637; -7.90221004; 10.06721048; -7.89659673; 10.10788503; 7.7370223269845; 4.5648640725688
1638; -7.76035225; 10.08352825; -7.74419495; 10.15562600; 12.439680840191; 8.212175499874
1639; -7.36645987; 10.03028035; -7.34931636; 10.17231961; 6.7748785604914; 15.906795249314
1640; -7.53693724; 10.09454895; -7.56020181; 10.15649730; 339.71275691199; 7.3502269593433
1641; -7.76947159; 10.13293466; -7.76742616; 10.09494834; 176.96542601752; 4.2298933747572
1642; -7.12691990; 10.09627203; -7.13929080; 10.03884749; 191.97669266523; 6.5295732678249
1643; -7.12691990; 10.09627203; -7.14471103; 10.14356158; 339.67875548072; 5.6128017806375
1644; -7.43554127; 10.11903763; -7.45212351; 10.08602453; 206.31407569406; 4.1009983524336
1645; -7.52540876; 10.10155012; -7.51811514; 10.14003484; 10.567578413962; 4.3541852052404
1646; -7.44163135; 10.10496202; -7.44237169; 10.06482184; 181.04037851949; 4.4641307407289
1647; -7.14210513; 10.12076601; -7.15632292; 10.02700967; 188.49324349569; 10.542584418861
1648; -7.65734961; 10.10211403; -7.65937067; 10.14281202; 357.2013894523; 4.5308876768188
1649; -6.97094357; 10.09426433; -6.98372279; 10.15128980; 347.56046529197; 6.4959185765009
1650; -7.31827747; 10.13961471; -7.31355139; 10.10107663; 173.11581152498; 4.3168231519212
1651; -7.13104443; 10.14022966; -7.14276469; 10.10124328; 196.48697337287; 4.5238464032984
1652; -7.11741937; 10.12984635; -7.08576959; 10.20505478; 22.497469698157; 9.0626979008793
1653; -7.20398145; 10.11731274; -7.20047308; 10.15743245; 4.9197185166848; 4.4778658399965
1654; -6.95311640; 9.96995692; -6.90123273; 9.95607635; 105.19203254665; 5.9314210376827
1655; -6.92102142; 10.02724618; -6.94641223; 9.99215189; 215.47168788517; 4.8044791066248
1656; -6.87940108; 10.11646577; -6.89909839; 10.20119481; 347.11268056654; 9.6691082811596
1657; -7.16732178; 10.11439857; -7.16979699; 10.16051707; 356.97593516661; 5.1354089710777
1658; -6.90184703; 10.11552501; -6.90589063; 10.16707189; 355.58476631957; 5.749106002828
1659; -7.38886660; 10.14702070; -7.37601925; 10.19740644; 14.087510180465; 5.7789835359235
1660; -7.39668255; 10.11668069; -7.39481876; 10.16115405; 2.3621518122715; 4.9494807984402
1661; -6.99145040; 10.14103247; -6.99661226; 10.10309901; 187.63030159184; 4.2563075544884
1662; -7.31449058; 10.13091612; -7.31403801; 10.21716287; 0.29588295865231; 9.5903309321099
1663; -6.97130711; 10.12355345; -6.94700713; 10.15757011; 35.112601152559; 4.6369133820118
1664; -7.00832159; 10.15686370; -6.97790061; 10.20657362; 31.059244536762; 6.4672965521437
1665; -7.37479020; 10.11548838; -7.37015562; 10.16591448; 5.169215858644; 5.6303704785557
1666; -7.22625776; 10.14780935; -7.24907669; 10.17993528; 325.0427027265; 4.3699948121989
1667; -6.95965192; 10.14897155; -6.94246837; 10.18248923; 26.7750448214; 4.181852743834
1668; -7.27834187; 10.13398337; -7.28411215; 10.18120580; 353.1420102665; 5.2893256151353
1669; -6.60823444; 10.15310435; -6.60026921; 10.19371262; 10.926610081332; 4.6003496314377
1670; -7.74911701; 10.15727245; -7.74676360; 10.19903951; 3.1741277057824; 4.6515180695479
1671; -6.84698493; 10.13523606; -6.83566657; 10.19047665; 11.401314648185; 6.2682882234312
1672; -6.81881900; 10.17246880; -6.83383870; 10.13677654; 202.50160735673; 4.3013062522102
1673; -6.70730119; 10.15218531; -6.72008956; 10.20107816; 345.56416301337; 5.6170697910717
1674; -7.33736328; 10.15435816; -7.34685706; 10.11806155; 194.43965418649; 4.1695929878632
1675; -7.52614157; 10.18075844; -7.53234082; 10.14226874; 189.00902904043; 4.334075105777
1676; -6.70113766; 10.17220566; -6.71893687; 10.20920404; 334.66442060839; 4.5594891954346
1677; -7.08529663; 10.19257722; -7.10248984; 10.15525277; 204.3910083209; 4.5633464504213
1678; -7.12786472; 10.21614688; -7.12425733; 10.17761620; 174.73502369026; 4.3028648093544
1679; -7.42691556; 10.20362278; -7.42710964; 10.16402300; 180.27639979074; 4.4033466322386
1680; -7.20962886; 10.18460352; -7.20008036; 10.22740189; 12.383296349342; 4.8741446185156
1681; -6.58567544; 10.16920544; -6.59346094; 10.22565327; 352.27031784158; 6.3353530773192
1682; -7.23959024; 10.21242994; -7.21575694; 10.16565230; 153.36564362671; 5.8281234522446
1683; -6.64388730; 10.21680405; -6.66872438; 10.18878597; 221.10522124463; 4.1510199545858
1684; -6.92704954; 10.19649251; -6.93273119; 10.24913492; 353.93752107785; 5.8870699737347
1685; -6.91206352; 10.22785204; -6.91394987; 10.19044348; 182.84126841509; 4.1648506619829
1686; -6.61314187; 10.22905146; -6.61132048; 10.17969582; 177.91979040936; 5.4917829900051
1687; -6.80818572; 10.20656226; -6.80956778; 10.24453205; 357.94861932622; 4.2248046605401
1688; -6.64648835; 10.23525884; -6.66152602; 10.20012161; 202.84130778189; 4.2454337604887
1689; -6.73143063; 10.22284783; -6.70865572; 10.26878029; 26.007020385434; 5.6931203031539
1690; -6.58953117; 10.23863734; -6.59314604; 10.19474464; 184.6340787591; 4.8969521362016
1691; -6.96024665; 10.22761510; -6.94850141; 10.26604734; 16.736813697701; 4.4657817496908
